image,prediction,confidence (%)
18118.jpg,forest,99.8248
18119.jpg,street,69.16556
1812.jpg,buildings,99.85331
18121.jpg,street,99.82088
18126.jpg,glacier,94.09641
18127.jpg,buildings,99.95184
18130.jpg,sea,99.765816
18134.jpg,buildings,99.949394
1814.jpg,forest,99.925766
18141.jpg,street,99.99856
18148.jpg,forest,99.99818
1815.jpg,mountain,98.96677
1816.jpg,mountain,54.543686
18160.jpg,street,99.0925
18168.jpg,glacier,98.81516
18169.jpg,sea,98.77748
18171.jpg,forest,95.44204
18172.jpg,street,77.62969
18174.jpg,street,99.99724
18178.jpg,forest,99.923584
18179.jpg,sea,99.849464
18181.jpg,buildings,98.84483
18183.jpg,glacier,99.97949
18188.jpg,glacier,78.42052
18193.jpg,street,99.86463
18194.jpg,buildings,99.88999
18198.jpg,street,99.71553
182.jpg,street,99.65888
18200.jpg,street,99.992035
1821.jpg,glacier,96.36882
18210.jpg,forest,99.866165
18212.jpg,sea,99.940765
1822.jpg,buildings,98.94929
18220.jpg,forest,99.80147
18223.jpg,forest,99.33096
18225.jpg,street,85.395615
18227.jpg,glacier,99.897575
18228.jpg,buildings,70.58864
18229.jpg,street,99.55989
18241.jpg,mountain,96.357574
18246.jpg,glacier,96.36165
18250.jpg,forest,99.98491
18254.jpg,street,94.7675
18257.jpg,sea,99.94241
18259.jpg,buildings,99.983154
18274.jpg,mountain,89.10502
18276.jpg,street,94.50214
18278.jpg,forest,99.81606
18282.jpg,forest,99.92975
18285.jpg,sea,99.37267
18286.jpg,buildings,99.9823
18295.jpg,glacier,99.98835
18296.jpg,forest,99.98881
18297.jpg,sea,97.62097
18298.jpg,mountain,95.62375
183.jpg,forest,99.968735
1830.jpg,mountain,76.30377
18304.jpg,sea,99.79759
18307.jpg,street,68.6547
1831.jpg,glacier,99.753716
18314.jpg,mountain,97.51394
18315.jpg,street,99.76421
18319.jpg,sea,99.547005
18326.jpg,street,98.58349
18330.jpg,mountain,89.60794
18333.jpg,forest,99.99596
18338.jpg,forest,99.86231
1834.jpg,sea,43.091064
18340.jpg,glacier,99.75109
18346.jpg,buildings,92.049034
1835.jpg,mountain,99.21768
18352.jpg,buildings,93.105736
18357.jpg,street,80.82114
18358.jpg,mountain,97.1998
18362.jpg,street,99.97593
18365.jpg,forest,86.06921
1837.jpg,glacier,97.63559
18370.jpg,forest,99.95907
18371.jpg,street,99.89334
18376.jpg,glacier,98.87547
18377.jpg,buildings,68.476585
18378.jpg,street,99.80153
18379.jpg,glacier,50.565125
18387.jpg,forest,99.55917
1839.jpg,mountain,77.418434
18391.jpg,forest,99.945984
18395.jpg,glacier,64.98682
18396.jpg,sea,95.87673
18399.jpg,sea,96.8249
18402.jpg,buildings,99.95715
18404.jpg,buildings,79.44484
18405.jpg,sea,78.41234
18406.jpg,mountain,99.86459
18410.jpg,buildings,99.98222
18413.jpg,forest,99.95944
18414.jpg,sea,93.03493
1842.jpg,glacier,99.878426
18427.jpg,forest,99.09795
18434.jpg,glacier,99.99331
18448.jpg,forest,99.86696
18450.jpg,forest,99.99971
18458.jpg,buildings,99.94402
18459.jpg,sea,99.97235
18461.jpg,mountain,99.33339
18464.jpg,forest,99.99996
1847.jpg,glacier,56.915165
18475.jpg,buildings,99.876724
18477.jpg,sea,97.6539
18478.jpg,glacier,97.39267
18479.jpg,glacier,99.717674
18482.jpg,sea,98.53523
18488.jpg,mountain,79.393394
18491.jpg,mountain,69.07873
18492.jpg,glacier,57.584415
18497.jpg,buildings,97.99076
185.jpg,mountain,97.05977
18504.jpg,forest,99.98048
18506.jpg,street,99.80557
18509.jpg,sea,91.449524
18510.jpg,buildings,99.922264
18512.jpg,sea,99.996376
18513.jpg,forest,99.99862
18519.jpg,forest,98.8741
18522.jpg,street,99.791176
18528.jpg,mountain,85.16616
18530.jpg,forest,55.099476
18536.jpg,mountain,99.30602
18537.jpg,forest,99.89892
18540.jpg,sea,99.83824
18543.jpg,glacier,62.49396
18545.jpg,glacier,99.99852
18549.jpg,forest,99.95796
18554.jpg,mountain,98.37676
18562.jpg,mountain,96.11891
18563.jpg,mountain,56.183304
18570.jpg,street,99.93203
18579.jpg,sea,99.8914
18581.jpg,glacier,97.46765
18583.jpg,street,99.90945
18585.jpg,forest,99.97907
18588.jpg,mountain,68.46647
18589.jpg,mountain,25.118696
18591.jpg,forest,99.997055
18594.jpg,buildings,98.03971
18596.jpg,street,89.354004
18599.jpg,glacier,95.783295
18601.jpg,forest,99.99862
18604.jpg,buildings,56.726295
18607.jpg,street,99.45116
18608.jpg,street,95.14926
18609.jpg,buildings,99.97699
18610.jpg,street,99.969246
18611.jpg,street,99.9688
18613.jpg,mountain,92.01384
18616.jpg,forest,75.14742
18617.jpg,glacier,99.95922
18619.jpg,glacier,99.97293
18620.jpg,mountain,90.00676
18623.jpg,sea,99.9972
18624.jpg,forest,99.99568
18626.jpg,mountain,65.86914
18627.jpg,glacier,96.55185
18633.jpg,sea,99.5305
18635.jpg,street,99.284134
18640.jpg,street,88.463844
18641.jpg,sea,98.944664
18642.jpg,forest,99.99086
18647.jpg,sea,98.72758
18649.jpg,mountain,99.87688
18650.jpg,buildings,93.670944
18653.jpg,sea,98.93435
18662.jpg,mountain,98.51917
18665.jpg,sea,99.762
18669.jpg,mountain,74.26234
18673.jpg,glacier,98.37022
18681.jpg,mountain,99.504
18684.jpg,mountain,63.669266
18685.jpg,sea,99.992546
18688.jpg,mountain,91.26655
18693.jpg,forest,99.99603
18695.jpg,glacier,88.90276
18698.jpg,mountain,98.85033
18703.jpg,forest,99.75237
18706.jpg,glacier,79.988785
18708.jpg,mountain,75.82922
18713.jpg,glacier,99.98797
18714.jpg,forest,99.91208
18719.jpg,forest,99.983635
18722.jpg,glacier,99.21927
18727.jpg,forest,99.97267
18728.jpg,buildings,99.996864
18729.jpg,mountain,90.7539
18732.jpg,street,88.552635
18733.jpg,buildings,83.06442
18734.jpg,forest,99.979225
18738.jpg,glacier,87.098404
18739.jpg,sea,99.685104
18746.jpg,mountain,83.140045
18747.jpg,mountain,97.578255
18750.jpg,mountain,94.72814
18759.jpg,street,85.72128
1876.jpg,buildings,54.937492
18760.jpg,sea,99.455574
18762.jpg,mountain,93.38358
18766.jpg,forest,73.2354
18768.jpg,sea,99.88856
18774.jpg,sea,99.88601
18775.jpg,street,99.99759
18778.jpg,street,99.99964
18782.jpg,forest,99.99928
18800.jpg,glacier,66.40276
18801.jpg,sea,69.21878
18802.jpg,street,99.92987
18806.jpg,street,98.697296
18810.jpg,street,96.06684
18813.jpg,street,97.31794
18818.jpg,sea,99.91876
1882.jpg,mountain,91.389755
18825.jpg,buildings,99.47852
18830.jpg,forest,99.99936
18833.jpg,street,84.89054
18836.jpg,forest,99.99991
1884.jpg,street,50.20337
18844.jpg,buildings,99.99818
18845.jpg,glacier,95.00573
18847.jpg,mountain,95.91188
1885.jpg,glacier,99.99783
18850.jpg,glacier,89.48788
18852.jpg,sea,80.6035
18857.jpg,buildings,99.999916
18858.jpg,forest,99.87283
18859.jpg,glacier,99.99998
18861.jpg,glacier,69.34138
18862.jpg,street,84.60441
18867.jpg,forest,99.83743
18868.jpg,forest,98.35585
18869.jpg,street,57.931473
18871.jpg,glacier,99.98797
18873.jpg,forest,99.99888
18879.jpg,street,87.36459
18886.jpg,forest,99.99993
1889.jpg,mountain,94.13223
18890.jpg,mountain,98.00388
18892.jpg,sea,99.972015
18896.jpg,glacier,99.97646
18904.jpg,street,99.75293
18910.jpg,sea,92.4648
18924.jpg,sea,46.46098
1893.jpg,glacier,40.873455
18935.jpg,sea,81.96567
18939.jpg,sea,99.991905
18943.jpg,buildings,99.99273
18948.jpg,street,98.73179
18949.jpg,mountain,97.23386
18953.jpg,mountain,56.2854
18956.jpg,buildings,66.14669
18961.jpg,glacier,99.791046
18964.jpg,glacier,97.21438
18966.jpg,glacier,59.81551
18968.jpg,buildings,99.99963
18969.jpg,sea,99.93626
1897.jpg,mountain,98.10465
18970.jpg,forest,99.98279
18973.jpg,buildings,99.98208
18975.jpg,sea,42.4397
18976.jpg,sea,99.98567
18979.jpg,mountain,92.840355
18981.jpg,sea,99.58341
18983.jpg,buildings,93.908226
18985.jpg,mountain,95.58475
18986.jpg,glacier,97.8206
18987.jpg,glacier,99.89748
18994.jpg,glacier,99.87394
18996.jpg,buildings,99.78613
18998.jpg,sea,86.44385
19006.jpg,forest,99.99366
19008.jpg,buildings,99.999985
19012.jpg,mountain,69.33861
19018.jpg,forest,99.95576
19021.jpg,sea,99.216545
19022.jpg,street,99.97687
19025.jpg,sea,99.21753
19028.jpg,sea,99.96903
19029.jpg,buildings,62.53076
19033.jpg,sea,98.94846
19034.jpg,mountain,87.13242
19042.jpg,glacier,92.0698
19046.jpg,street,99.94273
19047.jpg,sea,99.7012
19048.jpg,street,93.34474
19050.jpg,street,99.85354
19053.jpg,sea,99.99627
19054.jpg,mountain,92.98876
19059.jpg,buildings,99.97609
1906.jpg,street,99.74164
19060.jpg,street,99.93822
19062.jpg,glacier,98.434135
19064.jpg,sea,97.15081
19065.jpg,mountain,98.964134
19069.jpg,mountain,99.71152
19073.jpg,buildings,86.084
19074.jpg,buildings,76.83075
19079.jpg,street,99.69963
19082.jpg,buildings,99.995735
19083.jpg,street,94.3629
19084.jpg,street,99.96097
19086.jpg,forest,99.96087
19087.jpg,forest,80.67993
19088.jpg,sea,99.998024
19092.jpg,sea,99.82446
19093.jpg,forest,99.27906
19096.jpg,buildings,99.30522
19099.jpg,glacier,99.900345
19100.jpg,mountain,80.49568
19102.jpg,mountain,99.29059
19105.jpg,forest,99.984955
19106.jpg,sea,83.53531
19107.jpg,forest,99.911766
19109.jpg,forest,99.99244
19111.jpg,mountain,96.095955
19117.jpg,buildings,99.98508
19123.jpg,glacier,99.27515
19128.jpg,forest,99.99975
19135.jpg,forest,99.61916
1914.jpg,buildings,99.955
19143.jpg,buildings,99.99871
19146.jpg,street,99.911575
19148.jpg,street,51.623047
19149.jpg,glacier,84.238434
19155.jpg,sea,99.25196
19157.jpg,buildings,99.99985
19160.jpg,buildings,99.132866
19165.jpg,glacier,99.812775
19172.jpg,sea,99.802986
19174.jpg,street,99.96815
1918.jpg,forest,99.999916
19181.jpg,buildings,98.98757
19188.jpg,forest,98.55031
19190.jpg,forest,99.9813
19191.jpg,sea,99.39059
19194.jpg,sea,99.93962
1920.jpg,buildings,99.99989
19201.jpg,forest,99.99975
19208.jpg,glacier,98.423454
19219.jpg,forest,99.99941
1922.jpg,buildings,99.87179
19222.jpg,glacier,96.19932
19229.jpg,forest,99.99976
1923.jpg,sea,99.80089
19231.jpg,street,74.9438
19232.jpg,street,99.47213
19233.jpg,buildings,99.99975
19234.jpg,glacier,51.527267
19239.jpg,buildings,97.91982
1924.jpg,street,39.81828
19246.jpg,mountain,87.31991
19248.jpg,mountain,35.255085
19254.jpg,glacier,99.99818
19258.jpg,forest,99.992455
19262.jpg,forest,99.99956
19264.jpg,mountain,99.734344
19269.jpg,sea,98.62053
19271.jpg,forest,99.977974
19275.jpg,glacier,99.972694
19278.jpg,glacier,99.960365
19283.jpg,mountain,99.564644
19287.jpg,street,99.988556
19288.jpg,buildings,98.286575
1929.jpg,street,98.46462
19301.jpg,sea,85.914795
19309.jpg,forest,99.99998
1931.jpg,sea,98.75544
19310.jpg,buildings,99.767235
19313.jpg,glacier,99.964905
19315.jpg,mountain,99.024536
19316.jpg,forest,99.94167
19320.jpg,street,99.74741
19321.jpg,forest,99.77385
19322.jpg,glacier,94.3087
19324.jpg,forest,99.45715
19327.jpg,buildings,97.89073
19330.jpg,buildings,99.99993
19333.jpg,street,99.95847
1934.jpg,forest,99.89417
19340.jpg,forest,99.99788
19341.jpg,mountain,98.67893
19346.jpg,buildings,99.9246
1935.jpg,sea,99.77849
19351.jpg,forest,99.93442
19361.jpg,glacier,99.769035
19365.jpg,glacier,79.267
19366.jpg,street,99.27023
19368.jpg,buildings,99.22385
19370.jpg,glacier,94.051254
19372.jpg,glacier,97.97972
19376.jpg,forest,99.99813
19381.jpg,glacier,93.530754
19382.jpg,glacier,96.664474
19385.jpg,glacier,80.12045
19390.jpg,glacier,99.99303
19392.jpg,mountain,96.76454
19393.jpg,glacier,84.19845
19395.jpg,mountain,99.12405
19396.jpg,street,99.93605
19408.jpg,forest,99.99889
19409.jpg,buildings,99.977295
19410.jpg,mountain,51.158684
19414.jpg,forest,99.97812
19421.jpg,street,99.90319
19423.jpg,street,99.99998
19424.jpg,glacier,97.591705
19426.jpg,glacier,99.999794
19427.jpg,buildings,83.131134
19432.jpg,buildings,98.867645
19433.jpg,mountain,99.88102
19435.jpg,mountain,84.45025
19436.jpg,forest,99.99962
19442.jpg,forest,99.99708
19445.jpg,buildings,99.99846
19448.jpg,forest,99.24963
1945.jpg,forest,99.88089
19452.jpg,glacier,99.432785
19457.jpg,street,99.98982
19458.jpg,buildings,99.95301
19467.jpg,street,98.41244
19469.jpg,glacier,99.25242
19470.jpg,street,94.805504
19471.jpg,street,99.078606
19472.jpg,street,99.969574
19473.jpg,mountain,98.611336
19474.jpg,sea,98.66511
19475.jpg,street,86.3674
19476.jpg,forest,99.999466
19479.jpg,sea,99.6786
1948.jpg,forest,99.98618
19480.jpg,forest,99.91675
19481.jpg,glacier,98.594574
19482.jpg,forest,99.75402
19485.jpg,glacier,67.4049
1949.jpg,sea,97.05267
19497.jpg,glacier,85.4119
19500.jpg,buildings,99.99969
19501.jpg,glacier,70.22701
19503.jpg,glacier,85.81122
19504.jpg,street,99.847374
19506.jpg,glacier,98.0793
1951.jpg,street,50.783504
19518.jpg,glacier,99.50514
19520.jpg,street,87.89936
19521.jpg,mountain,80.23479
19525.jpg,mountain,95.84003
19527.jpg,mountain,97.72144
19528.jpg,buildings,99.973335
19539.jpg,buildings,99.933136
19540.jpg,mountain,60.87867
19543.jpg,mountain,98.19229
19549.jpg,sea,99.28095
19557.jpg,sea,98.90422
19558.jpg,street,87.32405
19560.jpg,street,99.272835
19561.jpg,street,67.8386
19562.jpg,buildings,99.99975
19564.jpg,forest,99.99693
19568.jpg,street,99.94718
19569.jpg,mountain,97.364334
19570.jpg,glacier,93.04604
19572.jpg,street,99.99884
19575.jpg,glacier,85.68253
19577.jpg,forest,99.99993
19581.jpg,street,99.912544
19583.jpg,glacier,69.39154
19587.jpg,street,99.93205
19590.jpg,forest,99.9866
19592.jpg,mountain,99.51612
19596.jpg,sea,85.02076
19597.jpg,buildings,75.76525
19602.jpg,forest,99.92662
19604.jpg,glacier,59.460415
19606.jpg,sea,99.87448
19610.jpg,glacier,53.14258
19611.jpg,sea,78.55685
19614.jpg,buildings,99.99907
19618.jpg,glacier,97.08837
19619.jpg,glacier,99.52143
19620.jpg,glacier,74.096115
19628.jpg,street,87.89851
19629.jpg,forest,98.731834
19631.jpg,glacier,81.50646
19632.jpg,mountain,96.63476
19633.jpg,glacier,50.077045
19634.jpg,sea,95.09652
19637.jpg,sea,94.252945
19641.jpg,sea,99.84403
19644.jpg,buildings,98.76961
19645.jpg,sea,84.07371
19646.jpg,buildings,93.30146
19648.jpg,forest,99.99281
1965.jpg,forest,99.98495
19651.jpg,glacier,99.98805
19653.jpg,buildings,88.64257
19654.jpg,buildings,99.94669
19655.jpg,street,99.99712
19657.jpg,glacier,99.963745
19658.jpg,sea,99.832634
19665.jpg,buildings,98.74651
19670.jpg,mountain,95.05939
19671.jpg,sea,99.96618
19672.jpg,buildings,96.09676
19673.jpg,forest,99.60457
19678.jpg,sea,99.845314
19681.jpg,street,99.97971
19682.jpg,sea,85.487335
19684.jpg,buildings,74.7745
19685.jpg,buildings,98.75739
19686.jpg,forest,99.999664
19687.jpg,sea,99.97973
1969.jpg,street,99.138626
19690.jpg,buildings,99.79937
19696.jpg,street,99.54574
19702.jpg,forest,99.96334
19707.jpg,forest,98.885735
1971.jpg,forest,99.982544
19710.jpg,sea,98.63257
19712.jpg,mountain,97.6845
19717.jpg,forest,99.9971
1972.jpg,mountain,60.579212
19725.jpg,sea,87.56278
19726.jpg,street,99.99169
19727.jpg,glacier,96.92508
19729.jpg,forest,99.99731
1973.jpg,buildings,79.20454
19731.jpg,buildings,88.81578
19733.jpg,sea,99.80574
19734.jpg,buildings,64.96584
19742.jpg,sea,99.07097
19744.jpg,glacier,99.99884
19745.jpg,forest,99.98835
19748.jpg,street,99.71116
1975.jpg,glacier,91.2411
19751.jpg,buildings,76.19941
19754.jpg,glacier,97.40548
19757.jpg,glacier,99.99832
19759.jpg,forest,99.940956
19763.jpg,street,64.60107
19767.jpg,buildings,99.78094
19775.jpg,forest,99.99566
19785.jpg,buildings,94.068565
19787.jpg,forest,99.8946
19788.jpg,glacier,99.84079
19790.jpg,forest,99.83128
19792.jpg,glacier,99.576355
19797.jpg,mountain,98.48498
198.jpg,mountain,99.62082
19801.jpg,forest,99.93966
19803.jpg,buildings,94.30392
19804.jpg,buildings,92.02817
19821.jpg,buildings,99.89331
19822.jpg,sea,99.855606
1983.jpg,forest,99.99845
19831.jpg,sea,99.93876
19836.jpg,glacier,99.773895
19838.jpg,buildings,94.14797
19839.jpg,buildings,96.88955
19842.jpg,forest,99.95703
19847.jpg,forest,98.507904
1985.jpg,mountain,52.67459
19850.jpg,street,81.091576
19852.jpg,forest,99.95832
19856.jpg,glacier,71.73828
1986.jpg,forest,99.96952
19863.jpg,forest,99.99744
19869.jpg,glacier,81.16484
1987.jpg,street,99.9965
19870.jpg,street,99.97861
19871.jpg,sea,98.40698
19873.jpg,sea,51.281868
19875.jpg,buildings,99.961266
19877.jpg,glacier,99.478355
19880.jpg,glacier,97.33325
19881.jpg,mountain,97.155914
19890.jpg,mountain,99.87454
19893.jpg,street,99.97113
19899.jpg,street,99.99299
199.jpg,forest,99.825424
1990.jpg,glacier,50.364513
19902.jpg,buildings,98.384285
19906.jpg,street,99.99434
19908.jpg,glacier,68.730156
19911.jpg,glacier,99.981575
19914.jpg,sea,98.31155
19916.jpg,mountain,99.93986
19918.jpg,street,64.47369
19919.jpg,sea,98.29109
1992.jpg,mountain,53.624928
19931.jpg,glacier,99.22819
19933.jpg,street,99.85532
1994.jpg,glacier,96.68362
19941.jpg,glacier,40.166054
19942.jpg,glacier,71.09101
19943.jpg,street,99.391655
19944.jpg,forest,99.998116
19949.jpg,mountain,96.88795
1995.jpg,forest,99.98802
19951.jpg,street,99.99358
19957.jpg,glacier,99.78946
19968.jpg,forest,99.861206
1997.jpg,sea,87.488686
19972.jpg,street,99.99968
19977.jpg,forest,99.99814
19979.jpg,sea,99.88797
19980.jpg,forest,99.89379
19984.jpg,mountain,91.28503
19986.jpg,street,99.2601
19991.jpg,forest,99.999344
19994.jpg,glacier,88.26847
19997.jpg,street,99.98203
19998.jpg,glacier,76.10826
20003.jpg,mountain,90.761986
20005.jpg,glacier,49.58674
20009.jpg,buildings,99.08312
2001.jpg,mountain,53.20757
20012.jpg,glacier,99.85354
20015.jpg,glacier,99.97519
20020.jpg,forest,99.76009
20021.jpg,forest,99.46808
20022.jpg,mountain,76.48147
20023.jpg,buildings,99.14606
20025.jpg,glacier,99.93271
20029.jpg,sea,99.99454
20031.jpg,mountain,64.10971
20032.jpg,forest,99.99284
20034.jpg,mountain,79.6427
20035.jpg,street,92.24397
20037.jpg,buildings,98.71596
20038.jpg,sea,66.78996
20039.jpg,forest,72.396614
20042.jpg,forest,90.88242
20043.jpg,glacier,96.61981
20047.jpg,sea,99.81873
20049.jpg,sea,64.41649
20050.jpg,glacier,50.119125
20055.jpg,street,96.23251
20063.jpg,street,93.55602
20065.jpg,glacier,97.30615
2007.jpg,buildings,94.43846
20086.jpg,mountain,96.77739
2009.jpg,sea,53.513496
20097.jpg,mountain,59.476555
20101.jpg,buildings,99.943504
20102.jpg,forest,99.9989
20103.jpg,glacier,99.916145
20104.jpg,glacier,91.05381
20105.jpg,buildings,58.648026
2011.jpg,forest,99.93703
20110.jpg,sea,99.999146
20118.jpg,sea,99.630226
20119.jpg,forest,99.999344
20121.jpg,sea,99.98705
20122.jpg,street,99.23867
20125.jpg,mountain,98.56005
20128.jpg,street,99.81371
20130.jpg,mountain,87.370384
20132.jpg,buildings,100.0
20135.jpg,forest,99.819145
20139.jpg,street,99.99622
20141.jpg,street,99.674416
20143.jpg,sea,53.84391
20145.jpg,mountain,92.54139
20146.jpg,buildings,70.79976
20149.jpg,sea,64.81316
20155.jpg,mountain,93.80491
20156.jpg,street,99.58154
2016.jpg,street,93.96191
20169.jpg,mountain,95.3594
2017.jpg,buildings,99.96211
20180.jpg,mountain,98.85089
20182.jpg,forest,99.99678
20188.jpg,forest,84.75363
20192.jpg,street,99.79211
20193.jpg,buildings,89.36783
20196.jpg,street,99.92607
20197.jpg,buildings,99.99379
20199.jpg,glacier,94.78992
2020.jpg,street,97.97812
20200.jpg,street,99.88907
20201.jpg,mountain,87.20282
20203.jpg,sea,80.997696
20205.jpg,forest,99.98604
20208.jpg,mountain,51.91434
20213.jpg,buildings,99.99478
20214.jpg,sea,99.95523
20215.jpg,sea,99.97949
20217.jpg,mountain,51.651146
20219.jpg,street,96.68023
2022.jpg,buildings,99.96378
20220.jpg,glacier,99.67471
20223.jpg,mountain,99.080055
20224.jpg,forest,99.99784
2023.jpg,street,70.4506
20233.jpg,buildings,99.63774
20235.jpg,forest,99.999916
20237.jpg,mountain,82.80205
20239.jpg,glacier,96.966446
2024.jpg,street,62.292164
20244.jpg,mountain,96.84973
20248.jpg,buildings,73.97386
2025.jpg,buildings,99.98546
20251.jpg,forest,99.99957
20254.jpg,glacier,58.881306
20258.jpg,glacier,99.985596
2026.jpg,sea,99.998985
20262.jpg,forest,99.983284
20263.jpg,mountain,70.20924
20278.jpg,glacier,98.63128
20279.jpg,glacier,63.74586
2028.jpg,glacier,78.78067
20280.jpg,sea,99.117226
20284.jpg,sea,99.981705
20290.jpg,street,99.994514
20291.jpg,buildings,95.81975
20295.jpg,buildings,99.99026
20298.jpg,mountain,98.87302
203.jpg,buildings,79.54593
2030.jpg,street,99.54045
20301.jpg,sea,99.402855
20302.jpg,mountain,98.666084
20308.jpg,sea,99.78462
2031.jpg,buildings,99.77805
20312.jpg,forest,99.966
20321.jpg,forest,92.706955
20323.jpg,street,96.30802
20324.jpg,sea,99.98285
20325.jpg,sea,57.325024
2033.jpg,forest,99.8938
20338.jpg,mountain,90.702805
20339.jpg,street,99.16603
2034.jpg,forest,60.886047
20340.jpg,forest,99.98462
20349.jpg,street,99.97263
2035.jpg,forest,99.99443
20351.jpg,glacier,99.89242
20354.jpg,forest,99.938286
20360.jpg,mountain,36.59964
20361.jpg,forest,99.994934
20364.jpg,mountain,94.87366
20368.jpg,glacier,69.132996
20369.jpg,glacier,99.993645
20375.jpg,forest,99.983574
20376.jpg,buildings,99.96198
20377.jpg,glacier,93.33604
20381.jpg,street,96.3493
20385.jpg,mountain,98.84276
2039.jpg,buildings,99.99574
20391.jpg,street,99.99551
20396.jpg,buildings,99.98871
20399.jpg,forest,94.80607
20403.jpg,buildings,98.36668
20404.jpg,sea,99.29913
20407.jpg,buildings,99.94587
20410.jpg,forest,99.993324
20412.jpg,forest,99.92255
20415.jpg,sea,99.99258
20420.jpg,sea,99.74273
20422.jpg,glacier,88.32209
20426.jpg,buildings,92.983475
20428.jpg,mountain,98.85098
20429.jpg,buildings,97.41173
20434.jpg,sea,49.77385
20437.jpg,sea,63.64337
20442.jpg,sea,98.988754
20445.jpg,mountain,89.70382
20451.jpg,glacier,99.99841
20452.jpg,buildings,89.51667
20453.jpg,glacier,78.24606
20456.jpg,mountain,99.92137
2046.jpg,glacier,76.927
20462.jpg,street,99.9236
20463.jpg,mountain,94.008484
20466.jpg,mountain,99.51018
20468.jpg,buildings,92.18829
